Sno,Weight
0,0.05755674
1,0.05301092
2,0.0023193082
3,0.039705038
4,-0.0028868527
5,0.05519449
6,-0.011840376
7,0.04825359
8,0.06472262
9,0.04049534
10,0.0035506524
11,0.0625356
12,0.05973957
13,0.016524602
14,0.07617581
15,0.06599182
16,0.06755881
17,0.06091168
18,-0.012600155
19,0.047916047
20,0.053803906
21,0.024123445
22,0.040541053
23,0.057157133
24,-0.00979991
25,-0.011688942
26,-0.00039024476
27,0.07803349
28,0.064464346
29,-0.018932339
30,0.084070615
31,0.038222283
32,0.07959836
33,-0.014092056
34,0.0034329428
35,0.041514378
36,0.051286023
37,0.07135285
38,-0.01332918
39,0.06387767
40,0.02611452
41,0.052066118
42,0.07230209
43,0.054470588
44,0.020432996
45,-0.008149637
46,0.06706658
47,0.03504542
48,0.06923847
49,0.06739955
50,0.06344141
51,0.06093217
52,0.054818437
53,0.006962489
54,0.012587779
55,-0.017386599
56,0.04947738
57,0.020153707
58,0.028564645
59,0.04339771
60,0.0051330035
61,0.04002797
62,0.05797194
63,0.019402388
64,0.009969005
65,-0.012209931
66,0.05306084
67,0.03387429
68,-0.008507454
69,0.040126283
70,0.068294525
71,-0.020496506
72,-0.015027547
73,-0.0032986435
74,-0.012784056
75,-0.0064242445
76,0.027562244
77,0.04927519
78,0.0061075254
79,0.06746132
80,0.06565537
81,-0.013987863
82,0.05048648
83,-0.0071955794
84,0.047357045
85,0.03892686
86,0.056736484
87,0.07235305
88,-0.015218888
89,0.07384033
90,0.029652858
91,-0.010115032
92,0.03763161
93,0.029048735
94,-0.009107506
95,0.03401009
96,0.010804778
97,0.04530539
98,0.071286686
99,-0.013661177
100,0.041540775
101,-0.018841522
102,0.06529988
103,0.045300853
104,0.058450077
105,0.061871752
106,0.04157251
107,0.0029499398
108,0.07705251
109,0.037814844
110,0.025400924
111,0.005539412
112,0.050654773
113,0.037839487
114,0.015786953
115,0.017786643
116,0.06840559
117,0.038490385
118,0.024582347
119,-0.009710954
120,-0.02253265
121,0.044342455
122,0.07089906
123,0.040068053
124,0.049139835
125,0.012895908
126,-0.024447426
127,0.07110147
128,0.061583623
129,0.0025639692
130,-0.025996996
131,0.019357106
132,0.011476235
133,0.0018258673
134,-0.02219044
135,0.066004
136,0.026936144
137,0.047622357
138,0.018345226
139,0.06239483
140,0.022158487
141,-0.010617052
142,0.047993455
143,0.0028311904
144,0.02143495
145,0.058000535
146,0.06214398
147,0.0033738057
148,0.074799836
149,0.05802707
150,-0.019032551
151,0.06174337
152,0.0093822675
153,0.059941556
154,0.054311495
155,0.022210224
156,0.012954452
157,0.021431923
158,0.03000058
159,0.0017057996
160,0.03403864
161,0.028111275
162,-0.0036255098
163,-0.018278837
164,0.030905794
165,0.05337093
166,0.06747717
167,0.0498148
168,0.030649465
169,0.068834946
170,0.0053649014
171,-0.0034039903
172,-0.015389903
173,0.04106573
174,0.06715776
175,-0.0027773064
176,0.06034745
177,0.074081905
178,0.005758524
179,0.042255264
180,-0.0097938785
181,0.0659708
182,0.019521365
183,0.06873094
184,0.06547256
185,0.0037109866
186,0.039700363
187,-0.003926685
188,0.0037068592
189,0.063119814
190,0.024621746
191,0.063999616
192,-0.004854791
193,0.075586796
194,0.05655209
195,0.07620069
196,0.06598006
197,0.04771493
198,0.06757534
199,0.037841566
200,0.03550524
201,0.049668495
202,-0.016648384
203,0.079372086
204,-0.020709073
205,0.05501806
206,0.031221772
207,-0.02345354
208,0.024094604
209,0.0002847379
210,-0.009765979
211,0.0026320189
212,0.054195367
213,-0.024474354
214,0.04626693
215,-0.006170432
216,-0.0045079957
217,0.014504691
218,0.0014783174
219,0.014724521
220,0.008379362
221,0.05584697
222,0.023602068
223,0.061300308
224,0.056900237
225,0.067701
226,0.000938228
227,0.057173483
228,0.05695479
229,0.017731922
230,0.013543554
231,0.053007632
232,0.030938482
233,0.0296853
234,0.063525446
235,0.06813754
236,0.014855838
237,0.00013362485
238,-0.01571675
239,0.054836646
240,0.078555025
241,0.025794763
242,-0.01748409
243,-0.012739097
244,0.046165284
245,-0.010017104
246,0.054197162
247,-0.004329112
248,0.052511726
249,-0.015008993
250,0.058983315
251,0.07565978
252,0.020786384
253,0.03975001
254,0.07761577
255,-0.020816244
