Sno,Weight
0,-0.066225745
1,0.0137539115
2,-0.048589144
3,0.009070256
4,-0.064837106
5,0.039443783
6,0.028535744
7,0.027569858
8,-0.09559635
9,-0.00074208213
10,-0.0023101757
11,-0.0012977786
12,0.06702821
13,0.01446577
14,0.033683155
15,0.021493562
16,-0.000108813634
17,-0.0047031404
18,0.048124034
19,0.0067917756
20,-0.026126055
21,0.06086211
22,0.017924517
23,0.034529284
24,0.0020860834
25,-0.036559228
26,-0.032490056
27,0.04889482
28,0.01871434
29,-0.041118275
30,0.0138647305
31,0.006433309
32,0.045175646
33,-0.052201293
34,0.0069585834
35,-0.065359406
36,-0.056684323
37,-0.051490534
38,0.010214385
39,-0.05101928
40,0.0075463597
41,-0.0017297204
42,0.030419393
43,-0.009701304
44,0.03532168
45,0.030368755
46,0.052343797
47,-0.039104972
48,0.017357858
49,-0.015638396
50,-0.013662744
51,0.012236536
52,-0.04420236
53,0.030567372
54,0.020374363
55,-0.010172641
56,-0.06946639
57,-0.04537636
58,0.035500932
59,-0.048872743
60,-0.059535142
61,0.057865605
62,-0.021329785
63,-0.079468906
64,-0.052047554
65,-0.03017147
66,-0.0072451965
67,0.03615021
68,0.07933396
69,0.011183045
70,-0.029222034
71,0.037027415
72,-0.06411554
73,0.014512486
74,0.03769434
75,0.012212774
76,-0.016866082
77,0.029477485
78,0.019739816
79,0.016324524
80,-0.05695358
81,-0.05489031
82,0.046836723
83,-0.002358568
84,-0.019139895
85,0.028341927
86,-0.01705114
87,-0.010870513
88,0.030079555
89,0.04060242
90,-0.09689907
91,-0.00047325055
92,-0.055306662
93,-0.032040484
94,0.061071064
95,-0.021689057
96,0.02151584
97,-0.029402003
98,-0.03371885
99,-0.0049632327
100,0.025149351
101,-0.09109694
102,0.0597875
103,-0.007798729
104,0.06304995
105,0.05588902
106,-0.048696708
107,0.03475012
108,0.050404157
109,-0.0022427875
110,0.045766734
111,0.043798197
112,-0.0774239
113,0.034688693
114,0.018522324
115,0.048033107
116,-0.0034772218
117,0.03068378
118,0.041009247
119,-0.008276689
120,0.029989365
121,0.04072581
122,0.010975489
123,-0.037872784
124,-0.030718584
125,0.0100243045
126,0.029455882
127,0.036768943
128,0.033887338
129,0.05438048
130,0.046557825
131,0.05796215
132,0.024262248
133,0.02363881
134,0.023703773
135,0.034764934
136,-0.09604997
137,0.01044605
138,0.079312444
139,-0.06392062
140,-0.078235425
141,0.03299547
142,0.029532896
143,0.027551586
144,-0.073337674
145,0.03825152
146,0.015187792
147,-0.015355135
148,0.010391335
149,-0.06310213
150,0.051280867
151,0.033180725
152,-0.08086152
153,-0.09301917
154,-0.06725011
155,0.012541433
156,0.037337065
157,0.037015997
158,-0.006112652
159,0.04163769
160,-0.005572042
161,-0.069370694
162,-0.017819136
163,-0.06533762
164,-0.02163507
165,0.037470732
166,0.019500712
167,0.07018675
168,-0.073961526
169,0.06844288
170,-0.08989263
171,0.03957589
172,0.0033178437
173,0.035797004
174,0.0019502188
175,0.04935157
176,0.04135887
177,0.073158614
178,-0.009781509
179,0.03329318
180,0.053803958
181,0.047899246
182,0.019903148
183,0.041962694
184,0.02808606
185,0.06963127
186,0.04275539
187,-0.021361126
188,0.023509443
189,-0.07298007
190,-0.06009283
191,0.054568212
192,0.026154902
193,-0.062436786
194,0.031699363
195,0.037007447
196,-0.066583574
197,0.05644712
198,0.04297777
199,0.01701474
200,-0.06406725
201,0.04414278
202,0.009667279
203,0.030946005
204,0.00014470896
205,0.0033980221
206,0.07511927
207,0.009228513
208,0.009345512
209,-0.021663621
210,0.04016404
211,-0.020481516
212,0.06181692
213,0.007004295
214,0.050674174
215,0.037122957
216,0.00924967
217,0.027946558
218,-0.09712889
219,0.048986565
220,0.031961266
221,0.057616502
222,0.027217422
223,0.083141096
224,0.014548201
225,0.033613898
226,-0.077110805
227,-0.030856794
228,0.058866676
229,0.100692004
230,-0.05821611
231,0.03042299
232,0.056805134
233,0.043529287
234,-0.048702244
235,0.028948111
236,0.018375969
237,0.035728157
238,0.04928031
239,0.008609988
240,0.062162716
241,0.042099897
242,-0.050711837
243,-0.039776064
244,0.049527768
245,0.028065464
246,-0.02795624
247,0.060029197
248,-0.038279407
249,-0.08479071
250,0.02844892
251,-0.03902082
252,0.03501642
253,0.053698096
