Sno,Weight
0,-0.009930721
1,-0.0032392123
2,-0.018792832
3,0.0011615027
4,0.00093364425
5,-0.018490369
6,-0.0013004363
7,0.004447501
8,-0.0022208656
9,0.0023145985
10,0.0020752174
11,0.008098976
12,-0.00790142
13,0.00040170466
14,-0.004206978
15,0.011943215
16,-0.0055721486
17,0.009039505
18,0.014196431
19,-0.0055592516
20,-0.014305133
21,-0.017141305
22,-0.018793503
23,-0.0022450283
24,0.0019174226
25,-0.0040862453
26,-0.0025420988
27,0.012087559
28,-0.0151446005
29,-0.0069405185
30,-0.016689312
31,-0.009752723
32,0.016354343
33,-0.009546466
34,-0.008313305
35,-0.015618403
36,-0.0014112308
37,0.0060836347
38,-0.0015192223
39,0.0022610684
40,0.014011334
41,0.0044058454
42,-0.0012502141
43,0.013945304
44,0.0015806246
45,0.0009056752
46,-0.0059175207
47,-0.013563375
48,0.002449745
49,-0.0038330508
50,0.010621755
51,-0.0030195778
52,-0.017047625
53,-0.0140123395
54,0.006139367
55,0.0031140319
56,-0.0014176358
57,-0.000774356
58,-0.017564114
59,0.009597522
60,0.009938665
61,-0.006734499
62,0.014620767
63,0.002268755
64,-0.013399995
65,0.0065407804
66,0.0048754686
67,0.0061289323
68,-0.0169465
69,-0.0075508263
70,-0.010763351
71,-7.697787e-05
72,-0.0022271594
73,0.01447837
74,0.010920162
75,-0.018296978
76,-0.006204842
77,0.00318976
78,-0.013926649
79,0.0056131226
80,-0.010465126
81,-0.008204272
82,-0.0040021394
83,-0.0044437926
84,-0.009230318
85,-0.0035171944
86,0.0048674745
87,0.016253943
88,-0.0002663479
89,-0.0055754846
90,0.0069989017
91,-0.016408525
92,-0.0036577997
93,0.003574737
94,-0.009817783
95,-4.9207007e-05
96,-0.017803399
97,-0.011108009
98,0.0047579305
99,0.009384487
100,0.008796047
101,0.0075774514
102,0.001481662
103,-0.005691652
104,0.0034524214
105,-0.00025196283
106,-0.006980756
107,0.0009891855
108,-0.0032263044
109,-0.014347152
110,0.0028671885
111,0.008570877
112,0.017151432
113,0.0075357324
114,0.012631566
115,-0.010578688
116,0.00013488499
117,-0.00058112905
118,0.00013512715
119,0.0051576737
120,0.006685031
121,0.01931659
122,0.0065769693
123,-0.012321801
124,-0.0010696065
125,0.009552221
126,0.0063044014
127,0.005021081
128,-0.008745646
129,-0.0008472541
130,-0.0075665796
131,0.0042743925
132,-0.0149893705
133,-0.0011792849
134,0.0065814094
135,-0.008330444
136,-0.0017514224
137,-0.014948035
138,-0.012046186
139,0.004486918
140,0.0071775545
141,0.009318124
142,0.003390365
143,-0.0066071283
144,-0.00024889654
145,0.0030728122
146,0.0102196485
147,-0.016252803
148,0.0073221126
149,0.013851664
150,-0.0117724575
151,-0.009768964
152,-0.0059685223
153,-0.014523184
154,-0.011007208
155,-0.0047676205
156,-0.012893888
157,-0.0010547827
158,-0.00843397
159,-0.011147074
160,0.0028998181
161,-0.0011753038
162,0.0020578043
163,-0.0049734823
164,-0.00037826027
165,-0.009421639
166,-0.003621841
167,-0.003958996
168,0.0010919208
169,0.014744643
170,0.0050770976
171,0.008769622
172,0.002082574
173,0.009163824
174,-0.00787851
175,0.019951688
176,-0.018536393
177,0.003276072
178,-0.010085382
179,0.012872026
180,-0.0027205155
181,0.002639242
182,-0.013490427
183,0.004839677
184,0.0052100336
185,0.009800108
186,-0.018317152
187,0.00606861
188,0.0004619696
189,-0.010172409
190,-0.0059227603
191,-0.012771213
192,-0.0076237754
193,-0.017783089
194,0.0051074363
195,0.00068294717
196,-0.0071197795
197,0.00039149646
198,0.0084452545
199,0.0019438947
200,-0.00088665466
201,-0.009278019
202,-0.006889325
203,0.0027110951
204,-0.0026649456
205,0.005901356
206,-0.00881683
207,0.0019997342
208,-0.015460277
209,-0.0034711792
210,-0.0045470437
211,0.0011507956
212,-0.008610438
213,-0.00415778
214,-0.009746123
215,-0.00041660786
216,0.0027162335
217,0.0118215075
218,0.004435644
219,0.004108422
220,-0.0031198969
221,0.0026556128
222,0.0073038517
223,0.008428732
224,-0.015062121
225,0.0054709073
226,-0.0019604142
227,0.005046157
228,0.007522861
229,-6.944318e-05
230,0.0032407965
231,0.0011973015
232,-0.013157378
233,0.007937141
234,-0.0069177174
235,-0.0016342234
236,-0.0018256225
237,0.00359064
238,0.012072158
239,-0.013994401
240,0.001489443
241,0.00085649366
242,0.0071379067
243,-0.000537489
244,-0.007905475
245,-0.0019073657
246,0.009656048
247,-0.01115725
248,0.006376811
249,-0.00095753575
250,-0.010182712
251,0.012703796
252,0.018262945
253,0.0023670595
254,-0.006901361
255,0.00969164
256,-0.0019010243
257,-0.0051301992
258,-0.00389234
259,-0.0054292805
260,0.0005377223
261,0.007999209
262,-0.008783836
263,-0.0030114006
264,0.011181934
265,-0.0009458146
266,-0.004568059
267,-0.0073181735
268,0.019083297
269,-0.017683532
270,-0.006916076
271,0.010752096
272,-0.012429281
273,-0.010016434
274,0.009992844
275,0.0093536135
276,0.006353613
277,-0.007821234
278,0.0025276958
279,0.0013176982
280,0.0010407184
281,0.007415111
282,0.014208159
283,0.0078679435
284,-0.0156083405
285,-0.0030075507
286,0.00025289896
287,0.01372523
288,0.0022318824
289,-0.011224326
290,0.0001940474
291,0.0018000855
292,0.01583749
293,0.006419982
294,0.00082680903
295,0.010863763
296,-0.00057899655
297,-0.017103126
298,0.0045050704
299,0.012738116
300,-0.010522757
301,-1.4293865e-05
302,-0.010785081
303,-0.014215779
304,-0.007127497
305,0.006584724
306,-0.004392158
307,0.004634281
308,-0.0067689125
309,-0.003729582
310,0.018467505
311,0.014694265
312,-0.002930648
313,-0.0033318663
314,-0.0012466398
315,-0.014035217
316,0.006101121
317,-0.002976429
318,0.012215061
319,-0.014317514
320,0.0052237106
321,-0.011852685
322,0.007464152
323,0.00481199
324,0.0037567527
325,-0.0053269267
326,-0.005018492
327,0.0025481833
328,-0.011850717
329,-0.0134772435
330,0.011909858
331,-0.006323893
332,-0.0003907476
333,-0.018272584
334,-0.00092995656
335,-0.0018388098
336,0.019588083
337,0.01389867
338,-0.014501753
339,0.002628118
340,0.0033991372
341,-0.006172393
342,-0.008816764
343,0.013480259
344,0.0025347802
345,0.008934797
346,0.009794459
347,-0.002658954
348,0.00017222235
349,0.0074352273
350,0.017644256
351,0.001865065
352,-0.013281984
353,-0.0043245843
354,-0.0065533137
355,-0.0018666912
356,0.0026250791
357,-0.0028775365
358,-0.00465512
359,0.0020847197
360,-0.006351721
361,-0.014604142
362,-0.0036638072
363,-4.249651e-05
364,-0.0063402695
365,-0.0032073
366,0.00086095475
367,-0.0025973092
368,0.004883363
369,-0.0017103159
370,0.013185447
371,-0.007807327
372,-0.008523313
373,0.005864181
374,-0.015358609
375,-0.0018519326
376,0.01346683
377,0.0018043874
378,-0.018556135
379,0.0025900663
380,0.0012939146
381,-0.009820278
382,0.0013146134
383,0.015029851
384,0.005678508
385,0.009183149
386,0.00428871
387,0.012883948
388,-0.004869418
389,0.0074659307
390,0.0041460395
391,-0.00032812823
392,-0.007035864
393,0.008469471
394,0.011933194
395,-0.0017675991
396,-0.01478426
397,0.009764543
398,0.00501773
399,-0.005753551
400,-0.0040289923
401,0.012444749
402,0.012351246
403,-0.009102539
404,0.004976167
405,-0.0026903618
406,-0.0012098731
407,0.009219776
408,0.0025665027
409,-0.005097711
410,0.0041978834
411,-0.018336166
412,-0.008317361
413,-0.00059639534
414,-0.013064627
415,-0.0008541877
416,-0.00089816656
417,-0.0016313085
418,-0.006629458
419,0.00976267
420,-0.008707023
421,-0.0019094475
422,-0.0008303836
423,-0.006373654
424,-0.0018372086
425,0.0019856242
426,-0.00398749
427,-0.012389346
428,-0.006812222
429,-0.0021301988
430,0.0026737885
431,-0.0075858287
432,0.0058655515
433,0.012097513
434,0.012827765
435,-0.0035827768
436,-0.010968989
437,0.003064345
438,0.0014514128
439,-0.0009992258
440,-0.0021709364
441,0.0046700104
442,0.011264583
443,0.0015336272
444,-0.008533769
445,0.0076672686
446,-0.010400192
447,-0.018729031
448,-0.007395022
449,-0.00046334686
450,-0.0041960017
451,0.01123792
452,0.0068557416
453,0.010805435
454,0.0074469578
455,0.0076345117
456,-5.4860568e-05
457,-0.014198076
458,0.002834763
459,-0.015056046
460,-0.002580373
461,0.0019065934
462,-0.0005084574
463,0.019214345
464,0.010363178
465,-0.01803896
466,0.004038828
467,-0.012670796
468,-0.0039729676
469,5.1639232e-05
470,0.009884675
471,0.012825933
472,-0.0017066895
473,-0.0043211626
474,0.008263679
475,-0.00427815
476,0.0075064516
477,0.012848805
478,-0.0033972661
479,0.004036192
480,0.014691356
481,0.006266703
482,0.0035106211
483,0.013071386
484,-0.004580893
485,-0.014967811
486,0.0016097465
487,0.003985108
488,-0.0098856455
489,-0.006460171
490,0.003053024
491,0.008622299
492,-0.015561919
493,0.007263864
494,0.010723107
495,0.00047966593
496,0.008593919
497,0.006986937
498,0.0056987116
499,0.007107259
500,-0.008829011
501,-0.00035787548
502,-0.011599641
503,-0.012374754
504,-0.0058643087
505,-0.0021051986
506,0.01301528
507,-0.019694991
508,-0.017896142
509,-0.012325279
510,0.009720695
511,0.010750941
512,0.0067327945
513,-0.015559252
514,-0.00370178
515,0.0028184678
516,-0.018854063
517,0.016419739
518,0.0043983413
519,0.002727757
520,-0.0060384297
521,-0.009031698
522,-0.004968251
523,-0.011464105
524,0.0049206046
525,-0.005445033
526,-0.011610811
527,-0.0066476776
528,0.008148153
529,-0.0005687773
530,0.011718315
531,-0.0054527936
532,-0.009281091
533,0.009921252
534,0.001796729
535,0.003816109
536,0.016893566
537,0.006177229
538,-0.0039005808
539,0.0035270557
540,0.008491399
541,0.0044295266
542,0.0034666702
543,0.009695731
544,0.0036162806
545,0.009881017
546,0.010987617
547,0.005890277
548,-0.0027795911
549,0.0013977773
550,-0.010645063
551,0.001030364
552,0.0021258788
553,-0.0096226
554,-0.0066271746
555,-0.0016269941
556,0.004600653
557,0.0009877092
558,0.0032809807
559,-0.0013405364
560,-0.011651238
561,-0.0072253803
562,-0.0047912328
563,0.00049878185
564,-0.0074990434
565,-0.003443753
566,-0.010234635
567,0.0068443315
568,-0.011870727
569,-0.0013545889
570,0.008373869
571,-0.0053222314
572,0.011681824
573,0.008220365
574,-0.0011460197
575,-0.0019636133
576,-0.0071683214
577,0.005267098
578,0.004965889
579,-0.0048645865
580,-0.00728655
581,-0.012450351
582,0.01264591
583,0.018982163
584,-0.0064976444
585,-0.0017334804
586,0.009428765
587,-0.016978957
588,-0.0006268468
589,-0.004035778
590,0.008708445
591,-0.0068948013
592,-0.006344572
593,-0.0009987435
594,0.012973524
595,0.008460159
596,-0.0054386
597,-0.012438409
598,0.00632256
599,-0.011092164
600,0.015020301
601,0.014013477
602,-0.014101447
603,0.003688345
604,-0.0021512615
605,-0.0019644287
606,0.0029216895
607,0.010101032
608,0.007362616
609,0.00082335155
610,0.00074491184
611,-0.000906355
612,-0.009958496
613,0.00037451056
614,0.016365746
615,0.0046413043
616,0.0007200135
617,0.016324576
618,-0.0021898705
619,-0.0015181382
620,-0.0042609912
621,-0.0070636375
622,-0.00520424
623,-0.013185619
624,0.013052307
625,0.012828566
626,-0.0075312164
627,0.009638004
628,0.010313713
629,0.00043152744
630,-0.0029962412
631,0.0050273277
632,-0.0030968676
633,0.006278457
634,0.012470637
635,-0.0016346396
636,0.0044839247
637,0.003274192
638,-0.0030522319
639,-0.0034801136
640,0.009657363
641,-0.0032225917
642,-0.013648395
643,0.016899534
644,-0.008871455
645,-0.009011625
646,-0.0032588372
647,0.0034028543
648,0.009679409
649,0.0039878525
650,-0.012658815
651,0.011779127
652,-0.0040346943
653,0.007151889
654,0.0071429485
655,-0.007576633
656,-0.015749343
657,-0.0030640024
658,0.0036215314
659,0.0056942403
660,-0.005215834
661,0.0019616531
662,-0.0058601215
663,0.012130412
664,0.015295898
665,-0.0030561422
666,-0.006154914
667,-0.008668554
668,-0.008317589
669,0.019819627
670,0.010477706
671,-0.00010355323
672,-0.0053199474
673,0.0041213115
674,0.012574471
675,-0.0037300638
676,0.006318538
677,-0.006588207
678,-0.00062874047
679,-0.019736188
680,0.0029712028
681,0.009506407
682,-0.0014084592
683,-0.010241946
684,0.0033440865
685,0.00063219684
686,-0.00054787676
687,-0.003919033
688,-0.011793691
689,0.00043974546
690,0.01976844
691,0.0019204221
692,0.0034455806
693,-0.008396673
694,0.0008778611
695,-0.004236302
696,-0.015487731
697,-0.0077320817
698,0.015777182
699,0.004049408
700,-0.014552
701,0.0073257084
702,-0.016808227
703,-0.00047038993
704,-0.01442637
705,-0.014408252
706,0.006654285
707,-0.002927704
708,-0.0191185
709,0.0005814878
710,-0.0072607673
711,0.0055231177
712,0.003708589
713,0.0049977456
714,0.0043342677
715,0.0009744358
716,-0.0060991626
717,-0.014640645
718,-0.008453102
719,-0.003313756
720,-0.006991094
721,-0.0020956632
722,-0.0013993923
723,-0.017642034
724,0.015544637
725,-0.0009674246
726,0.016851868
727,0.0027446225
728,0.006192486
729,0.0006861732
730,0.0053384355
731,0.016699022
732,-0.0023659174
733,-0.0047337664
734,-0.0026510092
735,0.003182484
736,-0.0020895347
737,0.0041764136
738,0.005712633
739,0.011017423
740,-0.0040451307
741,0.002339469
742,0.007836391
743,-0.006873723
744,-0.0069435937
745,-0.00094172254
746,0.000588216
747,-0.0072386926
748,-0.008932711
749,0.016488096
750,0.011459448
751,-0.00035108777
752,0.01212752
753,0.00035242602
754,0.00763609
755,-0.0019143588
756,-0.003797716
757,-0.0015622663
758,-0.003061133
759,-0.012181548
760,-0.008723937
761,-0.0038816032
762,0.0074835103
