Sno,Weight
0,-0.011041597
1,-0.005169536
2,0.0016415936
3,-0.0005258831
4,-0.009453838
5,0.0019206589
6,-0.011568937
7,0.005946314
8,0.00071245024
9,0.0004675659
10,-0.0054896595
11,0.0016657517
12,0.0052995444
13,0.0082216
14,-0.0012896898
15,0.01302909
16,-0.0012835886
17,0.010771256
18,0.0019986192
19,0.011708895
20,-0.018125968
21,0.0037637388
22,0.0023761278
23,0.018661322
24,0.0005086457
25,-0.0130044585
26,0.0019540833
27,-0.008907693
28,-0.0028493758
29,0.010473251
30,0.0073879613
31,-0.0038573113
32,0.018021617
33,-0.0010866325
34,0.0037463522
35,-0.008240453
36,0.009915948
37,0.011029406
38,-0.0129263755
39,0.0019055945
40,-0.0037113074
41,0.00018122428
42,0.0017946007
43,0.00083693693
44,-0.0027860387
45,0.004748899
46,-0.0001752588
47,-0.0032220115
48,-0.0021153777
49,-0.017798368
50,0.008021164
51,-0.015571428
52,-0.0098343855
53,0.01651902
54,-0.00156002
55,0.0016687274
56,-0.017527549
57,-0.0035390866
58,0.01328718
59,0.0051209633
60,0.0073526204
61,0.011057876
62,0.0015726755
63,0.0020870352
64,0.015432206
65,-0.0042888443
66,-0.0061223647
67,0.0023194924
68,-0.014508862
69,-0.0085913325
70,0.017767714
71,-0.014985384
72,0.013620297
73,-0.007085803
74,0.012960774
75,0.0060105617
76,0.0059240498
77,0.0052099447
78,-0.002481187
79,0.0020255514
80,0.0065134997
81,-0.0067369826
82,-0.0067312424
83,-0.019628985
84,-0.0034903984
85,0.003707495
86,-0.0050756335
87,-0.0011083763
88,-0.006900026
89,-0.01179644
90,0.007846499
91,0.010150249
92,-0.011315969
93,-0.00076334685
94,-0.0023165965
95,0.007963036
96,-0.0068396227
97,-0.0011358404
98,0.0069626393
99,0.006667934
100,0.011284464
101,0.016276442
102,-0.0028614243
103,-0.009781985
104,-0.0019512173
105,0.004980468
106,0.008615237
107,-7.584362e-05
108,-0.0045711515
109,-0.008528241
110,0.005345059
111,0.0016779144
112,-0.0046376195
113,0.0016529944
114,0.0044399565
115,0.0065124133
116,0.006310503
117,-0.007221156
118,-0.012609615
119,-0.0065989136
120,-0.0041565425
121,0.016385913
122,-0.006824501
123,0.006556688
124,0.014514777
125,-0.007626634
126,0.0040635755
127,-0.008053248
128,0.0023002774
129,0.0038803308
130,-0.005270795
131,0.004116431
132,0.0033075183
133,0.0040825866
134,-0.0036981204
135,0.009895642
136,-0.017626364
137,0.0032161535
138,0.009065942
139,0.00048627023
140,0.017797232
141,0.00017660846
142,0.0086442
143,0.006806012
144,-0.010362815
145,-0.016269056
146,0.019266522
147,-0.00018327299
148,-0.013740044
149,0.008078279
150,0.0010642139
151,-0.0031136014
152,-0.008631199
153,0.00037032153
154,-0.0053521115
155,-0.0033967276
156,0.012917117
157,-0.005520186
158,-0.0062498525
159,-0.006183849
160,0.016408987
161,-0.008448875
162,-0.00053778826
163,-0.007256005
164,-0.0019811199
165,-0.0065496047
166,0.013584473
167,-0.0018461597
168,-0.016198404
169,-2.30116e-05
170,-0.0017747309
171,0.0100626545
172,0.006777815
173,-0.0035799972
174,5.306689e-05
175,0.0087609645
176,-0.0043340917
177,0.0010432015
178,-0.0024966535
179,0.00082396
180,0.01298782
181,0.0047457023
182,-0.0047170953
183,-0.011089834
184,0.0068452237
185,0.014150396
186,0.0018041164
187,-0.0011572798
188,-0.007522436
189,0.003610223
190,-0.0054048602
191,0.012436599
192,0.0066156816
193,-0.0066007045
194,0.000863822
195,0.003476266
196,0.0039668693
197,0.0016956321
198,0.018802457
199,-0.0047095483
200,0.0074707796
201,0.0020848813
202,-0.010612856
203,0.0022368964
204,0.00151092
205,-0.0042565647
206,0.0043947324
207,0.001921696
208,-0.0062533957
209,0.0052859387
210,-0.009237031
211,-0.0038391023
212,0.0021554132
213,-0.006087725
214,0.00010647946
215,-0.0033586624
216,-0.0019668217
217,0.010023557
218,-0.0020424265
219,-0.0046927035
220,0.016123293
221,-0.0011641899
222,0.0060009044
223,-0.0099485535
224,-0.019727407
225,-0.004251184
226,0.0013200341
227,-0.005372847
228,-0.006014719
229,-0.0017999397
230,0.014567908
231,0.008972983
232,-0.0065104724
233,0.0025914279
234,-0.0060126283
235,0.011222665
236,0.0017654826
237,-0.006504888
238,0.004131942
239,0.010880101
240,-0.0018599718
241,0.0018681958
242,0.0063555166
243,-0.008317606
244,0.011168932
245,-0.004888864
246,0.012629232
247,0.00024934168
248,0.009400801
249,0.0150030665
250,-0.0023014036
251,0.004499983
252,-0.0040867436
253,-0.0037556924
254,-0.014064873
255,-0.0024847996
256,-0.0053559397
257,0.010860548
258,0.00043688974
259,-0.007321126
260,-0.012688755
261,-0.018558115
262,-0.007881555
263,0.018132443
264,0.007923235
265,0.001630769
266,0.0047548553
267,-0.0068351803
268,0.011103053
269,0.0055363663
270,0.0037260358
271,0.012585875
272,-0.0034052108
273,-0.009887419
274,0.0036681592
275,-0.00451918
276,-0.0019681505
277,0.0033220653
278,-0.008214926
279,0.00061505777
280,-0.008528396
281,-0.007721927
282,0.015318441
283,0.001119179
284,-0.0006055669
285,-0.0015408075
286,0.011899173
287,-0.0016608263
288,-0.0011380358
289,-0.011650296
290,-0.00092957
291,-0.013241739
292,0.011616264
293,-0.010123953
294,0.015542473
295,0.014477412
296,0.008318133
297,0.0019979677
298,-0.005744958
299,-0.00604914
300,-0.00961272
301,0.01820195
302,-0.005941249
303,-0.0059219124
304,-0.0110555375
305,0.00084651646
306,-0.012426814
307,-0.0008664078
308,0.0012396936
309,-0.0013540105
310,-0.009094295
311,-4.3843887e-05
312,-0.0059589874
313,-0.012458571
314,0.005030897
315,0.0026207375
316,-0.0067170477
317,0.009682438
318,0.0007141882
319,0.002872694
320,0.009815228
321,0.0043495554
322,0.005386471
323,-0.005622609
324,-0.0010116491
325,0.0030501536
326,0.0026989952
327,0.0066166585
328,-0.014825576
329,0.0044355816
330,-0.01316654
331,0.0076662707
332,0.01031215
333,0.00019087008
334,0.007739448
335,-0.0045752595
336,-0.009869739
337,0.012158511
338,-0.009894941
339,0.0039102067
340,0.0007824237
341,0.0040306803
342,0.009188475
343,-0.0024233314
344,2.9537021e-05
345,-0.0020535726
346,0.009463395
347,-9.5320735e-05
348,0.0062511335
349,-0.0076909317
350,-0.009149543
351,-0.0075342325
352,-0.01116673
353,0.00067449117
354,0.004063925
355,-0.0075148875
356,0.011365864
357,0.0015466093
358,0.0057822457
359,-0.019809859
360,0.0012998926
361,0.0019184275
362,-0.0183518
363,0.01608818
364,-0.0024366751
365,0.0010227611
366,-0.008096865
367,-0.0025525647
368,0.0071920766
369,0.0067859027
370,-0.0061600255
371,-0.010325607
372,0.004663323
373,-0.00070787244
374,-0.0018033211
375,-0.016272081
376,0.00437994
377,0.0018734431
378,0.018920843
379,-0.0053289765
380,-0.0046847095
381,0.011021922
382,-0.010740994
383,-0.00790608
384,-0.0055449856
385,-0.00937998
386,-0.013761633
387,0.0028162764
388,0.00020912329
389,0.0029344733
390,-0.009377542
391,0.019575108
392,-0.013171305
393,0.0037060557
394,-0.0023877607
395,-0.013110636
396,-0.002043655
397,0.007176326
398,0.00016090728
399,-0.00010645247
400,-0.013834325
401,-0.01656702
402,-0.010263499
403,0.0030053635
404,-0.010754097
405,0.0028501926
406,0.00076107384
407,-0.017239574
408,-0.005487083
409,0.0070316605
410,-0.019159257
411,0.008412075
412,0.008158202
413,-0.003080327
414,0.005541941
415,0.007049451
416,-0.0028480222
417,0.018527435
418,0.011802139
419,-0.003336337
420,0.007223099
421,0.0140951825
422,-0.015558956
423,0.0086368695
424,-0.009214557
425,-0.0018760038
426,0.0059819804
427,-0.00281465
428,-0.010108024
429,-0.010779206
430,0.009429672
431,0.014905111
432,0.008841904
433,0.007986282
434,-0.009695785
435,0.009364236
436,0.001080914
437,0.006797088
438,-0.0047489274
439,-0.0039537176
440,-0.010513786
441,-0.0043808743
442,0.012535485
443,0.010443943
444,-0.0063930224
445,0.0018148443
446,0.009606974
447,-0.002797386
448,-0.007602924
449,-0.009683626
450,0.00071835145
451,0.0029689248
452,0.0063317255
453,-0.0077257296
454,-0.010332027
455,0.007980254
456,0.008143519
457,-0.013452036
458,-0.004276657
459,-0.006355879
460,0.0040040636
461,0.0074645663
462,-0.009886429
463,-0.007564691
464,0.004224695
465,0.003047951
466,0.015768588
467,0.0017864346
468,0.0069877245
469,-0.0039210836
470,0.0015173956
471,0.007467269
472,0.011811149
473,-0.004484969
474,0.0035590765
475,-0.0056581446
476,-0.014778157
477,-0.0022671388
478,-0.0023917248
479,-0.0018657834
480,-0.007276484
481,-0.0012636924
482,0.010823144
483,-0.0037050676
484,0.0033142574
485,0.019354384
486,0.0028132321
487,0.0051042307
488,0.0180194
489,-0.013324891
490,-0.008897989
491,0.0073584276
492,0.0069551836
493,-0.0029935422
494,-0.009517616
495,0.0030134958
496,0.011847969
497,0.015063584
498,-0.0038883036
499,-0.011386375
500,0.017579643
501,0.0059550893
502,0.0028561782
503,0.0032849624
504,-0.0022884829
505,0.0063645015
506,-0.0014578536
507,-0.0050804256
508,0.009577463
509,-0.009354492
510,0.004036204
511,0.003935915
512,-0.0018288719
513,0.010679463
514,-0.0048711924
515,-0.008161578
516,0.012956734
517,0.0037636287
518,0.007374681
519,-0.013723562
520,0.007975449
521,-0.0025690687
522,-0.013495773
523,0.0050303102
